sku,jul,sep,grainger_cat,GC,ag,zg,az,ag_jul,zg_jul,az_jul,grainger,zoro,is_jul,is_sep
sku3775,"4 SSA","4 SSA",Other,Other,"5 Amazon Better","5 Zoro Better","3 Zoro Better","5 Amazon Better","5 Zoro Better","3 Zoro Better",1,1,"1 None","1 None"
sku3776,"4 SSA","2 Marketplace",Electrical,Other,"5 Amazon Better","5 Zoro Better","3 Zoro Better","5 Amazon Better","5 Zoro Better","5 Amazon Better",1,1,"1 None","1 None"
sku3777,"4 SSA","4 SSA",Other,Other,"5 Amazon Better","5 Zoro Better","5 Amazon Better","5 Amazon Better","5 Zoro Better","5 Amazon Better",1,1,"1 None","1 None"
sku3778,"4 SSA","4 SSA","Safety & Security",Other,"5 Amazon Better","5 Zoro Better","3 Zoro Better","5 Amazon Better","5 Zoro Better","5 Amazon Better",1,1,"1 None","1 None"
sku3779,"4 SSA","2 Marketplace",Other,Other,"4 Same","2 Grainger Only","6 Amazon Only","3 Grainger Better","5 Zoro Better","3 Zoro Better",1,0,"4 Both","3 Grainger"
sku378,"1 Unavailable","1 Unavailable",Electrical,"Grainger Choice","2 Grainger Only","5 Zoro Better","2 Zoro Only","2 Grainger Only","5 Zoro Better","2 Zoro Only",1,1,"4 Both","1 None"
sku3780,"1 Unavailable","4 SSA","Cleaning & Maintenance",Other,"6 Amazon Only","6 Zoro Only","5 Amazon Better","1 Neither","6 Zoro Only","2 Zoro Only",0,1,"1 None","1 None"
sku3781,"2 Marketplace","2 Marketplace",Metalworking,Other,"3 Grainger Better","2 Grainger Only","6 Amazon Only","3 Grainger Better","4 Same","3 Zoro Better",1,0,"1 None","3 Grainger"
sku3782,"2 Marketplace","2 Marketplace","Power Tools",Other,"5 Amazon Better","5 Zoro Better","5 Amazon Better","5 Amazon Better","5 Zoro Better","5 Amazon Better",1,1,"4 Both","4 Both"
sku3783,"4 SSA","4 SSA",Metalworking,Other,"3 Grainger Better","2 Grainger Only","6 Amazon Only","6 Amazon Only","6 Zoro Only","3 Zoro Better",1,0,"1 None","3 Grainger"
sku3784,"1 Unavailable","1 Unavailable","Pumps, Plumbing & Test",Other,"2 Grainger Only","5 Zoro Better","2 Zoro Only","2 Grainger Only","5 Zoro Better","2 Zoro Only",1,1,"4 Both","4 Both"
sku3785,"1 Unavailable","1 Unavailable","Pumps, Plumbing & Test",Other,"2 Grainger Only","5 Zoro Better","2 Zoro Only","2 Grainger Only","5 Zoro Better","2 Zoro Only",1,1,"1 None","1 None"
sku3786,"1 Unavailable","1 Unavailable","Pumps, Plumbing & Test",Other,"2 Grainger Only","5 Zoro Better","2 Zoro Only","2 Grainger Only","5 Zoro Better","2 Zoro Only",1,1,"1 None","4 Both"
sku3787,"2 Marketplace","2 Marketplace",Metalworking,Other,"3 Grainger Better","5 Zoro Better","3 Zoro Better","5 Amazon Better","5 Zoro Better","3 Zoro Better",1,1,"1 None","4 Both"
sku3788,"4 SSA","4 SSA",Electrical,Other,"5 Amazon Better","5 Zoro Better","4 Same","5 Amazon Better","5 Zoro Better","4 Same",1,1,"4 Both","4 Both"
sku3789,"4 SSA","4 SSA","Power Tools",Other,"6 Amazon Only","6 Zoro Only","5 Amazon Better","6 Amazon Only","6 Zoro Only","5 Amazon Better",0,1,"1 None","1 None"
sku379,"1 Unavailable","1 Unavailable","Pumps, Plumbing & Test","Grainger Choice","2 Grainger Only","5 Zoro Better","2 Zoro Only","2 Grainger Only","5 Zoro Better","2 Zoro Only",1,1,"4 Both","4 Both"
sku3790,"4 SSA","4 SSA","Safety & Security",Other,"6 Amazon Only","6 Zoro Only","5 Amazon Better","6 Amazon Only","6 Zoro Only","5 Amazon Better",0,1,"1 None","1 None"
sku3791,"4 SSA","4 SSA",Metalworking,Other,"6 Amazon Only","6 Zoro Only","5 Amazon Better","3 Grainger Better","3 Grainger Better","5 Amazon Better",0,1,"4 Both","1 None"
sku3792,"1 Unavailable","1 Unavailable","Cleaning & Maintenance",Other,"2 Grainger Only","5 Zoro Better","2 Zoro Only","2 Grainger Only","5 Zoro Better","2 Zoro Only",1,1,"1 None","1 None"
sku3793,"1 Unavailable","1 Unavailable","Power Transmission",Other,"2 Grainger Only","5 Zoro Better","2 Zoro Only","2 Grainger Only","5 Zoro Better","2 Zoro Only",1,1,"1 None","1 None"
sku3794,"1 Unavailable","1 Unavailable",Metalworking,Other,"2 Grainger Only","5 Zoro Better","2 Zoro Only","2 Grainger Only","5 Zoro Better","2 Zoro Only",1,1,"1 None","4 Both"
sku3795,"1 Unavailable","1 Unavailable",Metalworking,Other,"2 Grainger Only","5 Zoro Better","2 Zoro Only","2 Grainger Only","5 Zoro Better","2 Zoro Only",1,1,"4 Both","4 Both"
sku3796,"1 Unavailable","1 Unavailable",Metalworking,Other,"2 Grainger Only","5 Zoro Better","2 Zoro Only","2 Grainger Only","5 Zoro Better","2 Zoro Only",1,1,"1 None","4 Both"
sku3797,"1 Unavailable","1 Unavailable",Metalworking,Other,"2 Grainger Only","5 Zoro Better","2 Zoro Only","2 Grainger Only","5 Zoro Better","2 Zoro Only",1,1,"4 Both","4 Both"
